STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,WESD,WESF
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/15/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/16/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/17/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/18/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/19/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/20/2021,,,0.3,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/21/2021,,,0.82,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/21/2021,2,0.96,,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/22/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/23/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/24/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/25/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/26/2021,,,0.1,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/26/2021,,,0.08,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/27/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/28/2021,,,0.93,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",6/28/2021,,,0.32,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/29/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",6/30/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/1/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/2/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/3/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/4/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/5/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/6/2021,,,0.44,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/7/2021,,,0.18,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/8/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/9/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/10/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/11/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/12/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/13/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/14/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/15/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/16/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/17/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/18/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/19/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/20/2021,,,0.37,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",7/20/2021,,,0.34,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/21/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/22/2021,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/23/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/24/2021,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/25/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/26/2021,,,0.01,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/27/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/28/2021,,,0.01,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",7/28/2021,,,0.11,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/29/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/30/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",7/31/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/1/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/2/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/3/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/19/2021,16,0,0,0,0,0,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/20/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/21/2021,,,1.42,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/21/2021,,,1.32,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/22/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/23/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/24/2021,,,0.19,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/24/2021,,,0.37,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/25/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/26/2021,,,0.04,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/26/2021,,,0.6,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/27/2021,,,0.65,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/27/2021,,,0.12,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/28/2021,,,0.35,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",8/29/2021,,,0.96,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",8/29/2021,,,1.34,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/2/2021,,,1.09,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/2/2021,,,1.6,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/3/2021,,,1.57,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/3/2021,,,1.1,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/4/2021,,,0,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/4/2021,,,0.07,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/5/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/6/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/7/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/8/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/9/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/10/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/11/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/12/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/13/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/14/2021,,,0.44,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/14/2021,,,0.42,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/15/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/16/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/17/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/18/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/19/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/20/2021,,,0.36,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/21/2021,,,0.26,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/22/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/23/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/24/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/25/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/26/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/27/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/28/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/29/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",9/30/2021,,,0.16,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",9/30/2021,,,0.31,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/1/2021,,,0.15,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/1/2021,,,0.48,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/2/2021,,,0.33,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/2/2021,,,0.33,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/3/2021,,,0.03,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/4/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/5/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/6/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/7/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/8/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/9/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/10/2021,,,1.07,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/10/2021,,,1,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/11/2021,,,0.13,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/12/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/13/2021,,,0.01,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/14/2021,,,0.68,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/14/2021,2,0.9,,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/15/2021,,,0.01,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/16/2021,,,0.01,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/17/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/18/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/19/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/20/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/21/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/22/2021,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/23/2021,,,0,0,,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",10/28/2021,,,0.78,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",10/31/2021,8,0.89,,,0,0,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/1/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/2/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/3/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/4/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/5/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/6/2021,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/7/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/8/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/9/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/10/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/11/2021,,,0.77,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/12/2021,,,0.18,0.9,1,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/13/2021,,,0.01,0.1,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/14/2021,,,0.21,1.8,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/15/2021,,,0.02,0.2,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/17/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/18/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/19/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/20/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/21/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/22/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/23/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/25/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/26/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/27/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/28/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/29/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",11/30/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/1/2021,,,0.07,0.3,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/2/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/3/2021,,,0.13,1,1,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/4/2021,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/5/2021,,,0.39,4.2,4,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/6/2021,,,0.03,0.4,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/7/2021,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/8/2021,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/9/2021,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/10/2021,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/11/2021,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/12/2021,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/13/2021,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/14/2021,,,0,0,1,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/15/2021,,,0,0,1,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/16/2021,,,0.04,0.5,1,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/17/2021,,,0,0,1,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/18/2021,,,0.09,0.9,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/19/2021,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/20/2021,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/21/2021,,,0.12,1.7,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/22/2021,,,0.04,1.4,4,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/23/2021,,,0,0,4,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/24/2021,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/25/2021,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/26/2021,,,0.19,3.2,6,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/27/2021,,,0.53,6.7,11,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/28/2021,,,0.18,2.7,12,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/29/2021,,,0.09,2.1,14,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/30/2021,,,0,0,14,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",12/31/2021,,,0.02,0.3,14,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/1/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/2/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/3/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/4/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/5/2022,,,0.19,2.9,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/6/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/7/2022,,,0.03,0.4,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/8/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/9/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/10/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/11/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/12/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/13/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/14/2022,,,0.18,2.7,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/15/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/16/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/17/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/18/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/19/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/20/2022,2,0,0,0,10,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/21/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/22/2022,,,0.08,0.9,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/23/2022,,,0.08,2.8,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/24/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/25/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/26/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/27/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/28/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/29/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/30/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",1/31/2022,,,0,0,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/1/2022,,,0.02,0.2,11,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/2/2022,,,0,0,11,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/3/2022,,,0,0,10,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/4/2022,,,0,0,10,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/5/2022,,,0,0,10,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/6/2022,,,0.01,0.1,10,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/7/2022,,,0,0,10,1.9,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/8/2022,,,0,0,10,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/9/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/10/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/11/2022,,,0.17,1.8,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/12/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/13/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/14/2022,,,0.02,0.3,7,1.9,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/15/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/16/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/17/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/18/2022,,,0.02,0.3,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/19/2022,,,0,0,6,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/20/2022,,,0,0,6,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/21/2022,,,0.29,4.4,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/22/2022,,,0.01,0.1,10,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/23/2022,,,0,0,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/24/2022,,,0,0,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/25/2022,,,0,0,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/26/2022,,,0,0,9,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",2/28/2022,,,0,0,9,2.3,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/1/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/2/2022,,,0.02,0.2,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/3/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/4/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/5/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/6/2022,,,0.01,0.2,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/7/2022,,,0,0,8,2.3,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/8/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/9/2022,,,0.03,0.7,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/10/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/11/2022,,,0.01,0.2,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/12/2022,,,0,0,8,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/13/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/14/2022,,,0,0,7,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/15/2022,,,0,0,6,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/16/2022,,,0,0,6,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/17/2022,,,0,0,2,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/18/2022,,,0,0,0.5,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/19/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/20/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/21/2022,,,0.03,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/22/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/23/2022,,,0,0,0,0,0
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/24/2022,,,0.03,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/25/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/26/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/27/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/28/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/29/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/30/2022,,,0.34,3.5,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",3/31/2022,,,0,0,3,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/5/2022,,,0.26,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/6/2022,,,0.2,0,0,,
US1MNCY0006,"MOORHEAD 2.8 SW, MN US",4/6/2022,,,0.23,,,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/7/2022,,,0.31,0.5,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/8/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/9/2022,,,0,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/10/2022,,,0.08,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/11/2022,,,0.44,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/12/2022,,,0.02,0,0,,
US1MNCY0001,"MOORHEAD 2.0 N, MN US",4/13/2022,,,0.46,0,0,,
